station_name,station_index,station_latitude,station_longitude,total_slots,venue_name,venue_id,venue_categories_str,venue_latitude,venue_longitude,venue_address,distance_from_station,venue_category_group
East Blvd & 37th,120,49.238105,-123.154966,20,West Coast Liquor Store,4daf5a6443a1e3d9e6446e65,Liquor Store,49.23633826190793,-123.15574220253832,5503 West Boulevard,204,Banks & Shops
East Blvd & 37th,120,49.238105,-123.154966,20,Kerrisdale Village Farmers Market,4e3d9b2ba809ba757c0c96e7,"Farmers Market, Flea Market",49.23660096863372,-123.15479197641253,E Blvd.,167,Banks & Shops
East Blvd & 37th,120,49.238105,-123.154966,20,Point Grey Secondary,4afc86c3f964a520902322e3,Education,49.23735297307419,-123.15291089557084,5350 East Boulevard,170,Other
East Blvd & 37th,120,49.238105,-123.154966,20,Point Grey Turf Field,4dafbda4ffcbef52088c42f2,"Soccer Field, Field",49.236410409773015,-123.15469459246437,"5350-5634 East Blvd Vancouver, BC",189,Other
East Blvd & 37th,120,49.238105,-123.154966,20,Kerridale Park,5bc1277b61f070002cd73c80,Park,49.236425894723546,-123.15364212184564,,209,Landmarks & Museums
Trafalgar & Cornwall,121,49.272969,-123.164325,20,Trafalgar Beach,504fc3c9e4b032bac6a4524b,Beach,49.27382531287979,-123.16406523758224,,97,Other
Trafalgar & Cornwall,121,49.272969,-123.164325,20,Point Grey Park Site at Trafalgar Street,620997e85884ad3b4bbda8ba,Park,49.27340311790293,-123.16459665325868,,52,Landmarks & Museums
Trafalgar & Cornwall,121,49.272969,-123.164325,20,Point Grey Park Site at Stephens Street,4f712943e4b0a89fa42f488c,"Park, Scenic Lookout",49.272713092310696,-123.1658349080849,,113,Landmarks & Museums
Trafalgar & Cornwall,121,49.272969,-123.164325,20,Wilderness Beach,5231fd9a11d284c4645aefd0,Beach,49.27386704110595,-123.16155483564695,Point Grey Rd,224,Other
Trafalgar & Cornwall,121,49.272969,-123.164325,20,Margaret Pigott Park,4b4651f0f964a520811d26e3,Park,49.27199208636211,-123.16739484242795,Point grey road,247,Landmarks & Museums
5th & Arbutus,122,49.267222,-123.153157,16,Arbutus Coffee,4aae4057f964a520be6120e3,Coffee Shop,49.266278351741576,-123.15283738063712,2200 ARBUTUS St,107,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Sophie’s Cosmic Cafe,4d615ea79f67f04d809c83fb,"American Restaurant, Diner, Breakfast Spot",49.26819182861352,-123.1526479244842,2095 W 4th Ave,113,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,lululemon athletica,4aa99125f964a520505420e3,Clothing Store,49.2682783,-123.1531707,2113 W 4th Ave,117,Banks & Shops
5th & Arbutus,122,49.267222,-123.153157,16,Jam Cafe,5c0046c133e118002c0463c1,"Café, Breakfast Spot",49.26837591174783,-123.1539474011979,2153 W 4th Ave,140,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,49th Parallel & Lucky's Doughnuts,4aae8205f964a5204a6220e3,"Coffee Shop, Donut Shop",49.26803758241085,-123.15487796392168,2198 W 4TH Ave,154,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Their There,5b391fb5ea1e440039ec0f6a,"Bakery, Café",49.26785112522364,-123.1513884874278,2042 W 4th Ave.,146,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Ayoub's Dried Fruits & Nuts,50b2b3b6e4b0fca7e9b8ad2a,"Food and Beverage Retail, Snack Place",49.268005543201625,-123.15156391004729,2048 West 4th Avenue,144,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Turf,58c308f9cc5b6a39592ba6d0,"Salad Restaurant, Coffee Shop, Café",49.26830925513791,-123.15167103207392,W. 4th Avenue,161,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Sushi Bella,4e500b7e7d8bd425e498c587,Sushi Restaurant,49.268237168669366,-123.15182704489789,2059 W 4th Ave.,148,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Glory Juice Co.,5504be26498ec5a44f5bcf21,Juice Bar,49.26801546453316,-123.15472744076986,2186 W4th Ave,144,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,O5 Tea,4fc7e405be772ef6457e7847,Tea Room,49.268051388831225,-123.15554145627767,2208 4th Avenue W,195,Other
5th & Arbutus,122,49.267222,-123.153157,16,Indian Oven,4abff3e8f964a520329320e3,Indian Restaurant,49.2679490069164,-123.1506670182814,2006 W 4th Ave,197,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Arc'teryx,527d593011d2c8e87134dcfe,Clothing Store,49.26824238448768,-123.15117872941056,2033 W. 4th Ave,182,Banks & Shops
5th & Arbutus,122,49.267222,-123.153157,16,Jackson's Meat & Deli,4ab53f9bf964a5208a7320e3,"Butcher, Gourmet Store",49.26801534335474,-123.15561945893408,2214 West 4th,199,Banks & Shops
5th & Arbutus,122,49.267222,-123.153157,16,Gravity Pope,4ac58137f964a5203cb220e3,"Shoe Store, Fashion Accessories Store, Boutique",49.2682556591718,-123.15567843080824,2205 W.4th Ave,215,Banks & Shops
5th & Arbutus,122,49.267222,-123.153157,16,Hundy,5c26b54d64c8e10039ae5401,Burger Joint,49.26790775137639,-123.15139333985849,1144 Homer St,148,Other
5th & Arbutus,122,49.267222,-123.153157,16,The Bimini Public House,4b722eb3f964a520f1722de3,Pub,49.26795664849493,-123.1508446563076,2010 W 4th Ave,186,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Patagonia,562acb8f498e3302d9584b08,"Clothing Store, Sporting Goods Retail, Outdoor Supply Store",49.2678203787411,-123.149926138451,1994 W 4th Ave,243,Banks & Shops
5th & Arbutus,122,49.267222,-123.153157,16,Las Margaritas,4aa99848f964a5206f5420e3,Mexican Restaurant,49.26822284823799,-123.1501668691635,1999 W 4th Ave,243,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Delara Restaurant,61340bc71ef7f12ee8f1f1a2,Persian Restaurant,49.2680563730309,-123.1566771876971,2272 West 4th Ave,271,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Burgoo Bistro,4ef4180449010be35e00c333,Mac and Cheese Joint,49.26821120899837,-123.15680991015216,2272 W 4th Ave,286,Other
5th & Arbutus,122,49.267222,-123.153157,16,Chickpea,571fb675498ec276622c93b7,Food Truck,49.26800499053977,-123.1560240373202,,225,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,La Cigale French Bistro,50b9718de4b09c65418aaddb,French Restaurant,49.26820651088383,-123.14947264407046,1961 W 4th Ave,288,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Feastro,4dc304ca52b1e8f9f797b19a,Food Truck,49.267963702000486,-123.15675033324224,100-298 Thurlow St,273,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Zulu Records,4aabf938f964a5204f5b20e3,"Record Store, Music Store",49.26802228586013,-123.14971416417188,1972 W 4th Ave,265,Banks & Shops
5th & Arbutus,122,49.267222,-123.153157,16,Simpatico Greek Restaurant,4b03579ef964a520c14e22e3,Greek Restaurant,49.268056502461405,-123.1557851747531,2222 W 4th Ave,211,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Subway,4ad24d42f964a520cae020e3,"Sandwich Spot, Fast Food Restaurant",49.26804103624809,-123.1559460350458,2232 West 4th Avenue,221,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Starbucks,4ba0e8fdf964a520618637e3,Coffee Shop,49.26799,-123.15672,2270 West 4th St,272,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Kitsilano Wine Cellar,4aa9a724f964a520b65420e3,Wine Store,49.26837043113362,-123.1563797476564,2235 W 4th Ave,266,Banks & Shops
5th & Arbutus,122,49.267222,-123.153157,16,Hi Nippon Japanese Restaurant,4ac4169cf964a5202b9e20e3,Japanese Restaurant,49.2681979877156,-123.15692645987164,2274 W 4th Ave.,294,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Jitters Cafe,4ab2a729f964a520c66b20e3,"Coffee Shop, Café",49.267943963342006,-123.14953124770672,1966 W 4th Ave,274,Restaurants & Bars
5th & Arbutus,122,49.267222,-123.153157,16,Döner Kebab,4ff63a18e4b003534ba0ef13,"Kebab Restaurant, Falafel Restaurant",49.26790279438904,-123.149365529102,1956 W 4th Ave,285,Restaurants & Bars
Stanley Park - Information Booth,123,49.297933,-123.130758,20,Stanley Park Harbourfront Seawall,4aa72e38f964a520274c20e3,"Waterfront, Hiking Trail, Park",49.29719336520892,-123.1306711744534,1999 Georgia St,82,Landmarks & Museums
Stanley Park - Information Booth,123,49.297933,-123.130758,20,Polar Bear Exhibit,56a55470498edbdc623f045c,Scenic Lookout,49.29868170285356,-123.13139666331868,,95,Other
Stanley Park - Information Booth,123,49.297933,-123.130758,20,Vancouver Aquarium Cafe,4f345d93e4b04a0243c550f2,"Café, Snack Place, Burger Joint",49.29991997297037,-123.13093155701348,845 Avison Way,221,Other
Stanley Park - Information Booth,123,49.297933,-123.130758,20,Malkin Bowl,4aac4587f964a5203a5d20e3,Music Venue,49.29873887037261,-123.13348210480336,610 Pipeline Rd,216,Other
Stanley Park - Information Booth,123,49.297933,-123.130758,20,Jellyfish Invasion,519a613e498eec6ecd09c6b5,Aquarium,49.300444171600574,-123.1313298252069,,282,Other
Stanley Park - Information Booth,123,49.297933,-123.130758,20,Stanley's Park Bar & Grill,4e08d5bc2271dfa46bb7a364,"Pub, Burger Joint",49.29958638948072,-123.13375189071294,610 Pipeline Rd.,284,Restaurants & Bars
Stanley Park - Information Booth,123,49.297933,-123.130758,20,Tropic Zone,4efcbe676da1f9b9d8c50780,Exhibit,49.30048385018421,-123.13133965365206,,286,Other
Stanley Park - Information Booth,123,49.297933,-123.130758,20,Courtyard Café,5f1770fe377350287fc732e6,"Café, Aquarium",49.300201,-123.130753,Vancouver Aquarium,252,Other
Stanley Park - Information Booth,123,49.297933,-123.130758,20,amazon rainforest,52277330498e2e7b0f246d7a,Aquarium,49.30030356766827,-123.1313178857519,vancouver aquarium,266,Other
14th & Main,124,49.258425,-123.100792,14,JJ Bean,4aa6b094f964a520ad4a20e3,Coffee Shop,49.25829293733965,-123.1009073450504,3010 MAIN St,16,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Forecast,612a61346f20c75a0bd63f22,Coffee Shop,49.25854096979263,-123.10079769272905,2980 Main St,12,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Uncle Abe's,56170a0b498e26e1cc61f3b0,Cocktail Bar,49.2581290619426,-123.1009248740708,3032 Main Street,34,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Brewery Creek,4aa89591f964a5209e5120e3,Liquor Store,49.257920452396704,-123.10133079341946,3045 Main St,68,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,Starbucks,4aaab36cf964a520045720e3,Coffee Shop,49.25861,-123.100847,2980 Main St,20,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Papa's Pizza,4aaaf261f964a520385820e3,"Pizzeria, Italian Restaurant",49.2581290619426,-123.1009248740708,3030 Main Street,34,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,49th Parallel & Lucky's Doughnuts,4fb6cb56e4b04335c6dfbe0a,"Coffee Shop, Donut Shop, Café",49.25912832044728,-123.1009434023396,2902 Main St,78,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,COBS Bread,4ac92cb6f964a52001bf20e3,Bakery,49.258937485145935,-123.10083141584848,2924 MAIN St,57,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Save-On-Foods,57043f1f498e1ac879087102,Grocery Store,49.25876263321907,-123.10146540106588,2949 Main Street,61,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,Burgoo Bistro,4aa6ae76f964a520a24a20e3,Mac and Cheese Joint,49.25765225525862,-123.10105205021438,3096 Main St.,87,Other
14th & Main,124,49.258425,-123.100792,14,Tisol,4b2aa15ef964a520a0ac24e3,Pet Supplies Store,49.25878849572858,-123.10179202822876,2949 Main Street,83,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,Colony Bar Main,55416137498e0d288b76b9e7,Bar,49.25899412998934,-123.10083623346368,2904 Main Street,63,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Pho Goodness,56c1111fcd109d4ce71f5095,Vietnamese Restaurant,49.25770699854692,-123.1014567199384,3079 Main Street,93,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Zigz,4aaf3317f964a520226420e3,Dive Bar,49.25873153272666,-123.10089500691012,2960 Main St,34,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,7-Eleven,4b1559acf964a52062ab23e3,Convenience Store,49.25821680900612,-123.10150008186564,3011 Main St,56,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,Joe’s Grill,4f2709b0e4b0020c31598808,"Breakfast Spot, Diner",49.25799514282765,-123.1008323781204,3048 Main St,47,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Panago Pizza,4aa57ee4f964a5209b4820e3,Pizzeria,49.25884482270388,-123.1009046422086,2928 Main St,47,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Vera's Burger Shack,4aa6b9c6f964a520d34a20e3,Burger Joint,49.25892357752743,-123.10104081018532,2922 Main Street,58,Other
14th & Main,124,49.258425,-123.100792,14,Center Point Postal Outlet-Print Express,514092d2fe70b1a926e3118f,Post Office,49.25903014744877,-123.10075818928684,9-2949 Main St,67,Other
14th & Main,124,49.258425,-123.100792,14,Kaori Izakaya,5ce9e62b3731ee002c34bd98,Japanese Restaurant,49.257969599658544,-123.1013979492824,3043 main st.,67,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Urban Source,4c0584e8191f20a1f834e314,Arts and Crafts Store,49.25703739690821,-123.10099424223132,3126 Main St,154,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,Bellagio's Gelato,4bdcf860479bc9b67aea40eb,Ice Cream Parlor,49.25772762608968,-123.10153958020162,3075 Main St,94,Other
14th & Main,124,49.258425,-123.100792,14,Car Free Day - Beaumont Studios,4dfe3985ae60e155ec967084,,49.2576552676159,-123.10080347290544,200 east 15th,85,Other
14th & Main,124,49.258425,-123.100792,14,Centre Point Medical Centre,4da4c615b3e7236a88c24d79,Doctor's Office,49.25884514050247,-123.10179684648637,,86,Other
14th & Main,124,49.258425,-123.100792,14,The Windjammer,4b74ab00f964a5205ceb2de3,Seafood Restaurant,49.25774301677767,-123.10137867758452,3079 Main St,86,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Maruhachi Gaiden,59e65ba31bc70446393a8287,Ramen Restaurant,49.25959659287789,-123.10080636529806,2858 Main Street,130,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Kwong Chow Congee & Noodle House,4ae89aecf964a520c7b021e3,Noodle Restaurant,49.25693655044062,-123.10134102688608,3163 Main St.,170,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Maizal,590e4485f62e096687dad696,Mexican Restaurant,49.25991091194877,-123.10140085608036,2815 MAIN St,170,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Caffé Rustico,4aabd6cbf964a5205d5a20e3,Café,49.25681081034551,-123.10097497185266,3136 Main St.,179,Other
14th & Main,124,49.258425,-123.100792,14,Vancouver Filipino SDA Church,4ef60edde30093066f00c8bb,Church,49.25765493897991,-123.09991127656964,235 E. 15th Avenue,106,Other
14th & Main,124,49.258425,-123.100792,14,Dairy Queen,4b305718f964a52009f924e3,"Ice Cream Parlor, Fast Food Restaurant",49.25943785386815,-123.10079276561736,2888 Main St,112,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Toshi Sushi,4aa7e160f964a520d14d20e3,Sushi Restaurant,49.256629369817,-123.10200352785084,181 E 16th Ave.,218,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Subway,4b8abf7bf964a520437e32e3,"Sandwich Spot, Fast Food Restaurant",49.25987489441351,-123.10147890052563,"2827 Main Street, Unit 3",168,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,The Five Point,4aa885a9f964a5208c5120e3,"Pub, Gastropub",49.25703528424978,-123.10125265292578,3124 Main St,158,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,El Camino's,4f8f7bd8e4b06b50aef2fd3f,"Latin American Restaurant, Cocktail Bar",49.25618434738467,-123.10111974665485,3250 Main St.,250,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Starbucks,4ab7afabf964a520767a20e3,Coffee Shop,49.26006021704672,-123.10133244755332,2801 Main St,185,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Sing Sing Beer Bar,5c6f3cc2c03635002c74c211,Beer Bar,49.26065219856668,-123.10081503809516,2718 MAIN St,247,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Happy Bats Cinema,4aa80afcf964a520ee4e20e3,Video Store,49.25982316960004,-123.10082563588942,2830 Main Street,155,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,The UPS Store,4db705f34df05e5aab12d99e,Post Office,49.25991583081807,-123.10075240850908,2818 Main St,165,Other
14th & Main,124,49.258425,-123.100792,14,St. Patrick's Hall,4c7a7aeabd346dcb3585f8ef,"Education, Arts and Entertainment",49.25978746764317,-123.10179589555352,2881 Main St,168,Other
14th & Main,124,49.258425,-123.100792,14,Granville Island Toy Company,4ae23439f964a520c68b21e3,Toy Store,49.25583241863804,-123.10105397330732,3298 Main St,288,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,Hasty Market,4c11b6da8559ef3b7fcb6a53,Miscellaneous Store,49.256697516753576,-123.10096533670335,3150 Main Street,192,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,The General Public,50f61735e4b09c3ea006a260,Japanese Restaurant,49.25577816252458,-123.10131346376748,3289 Main St,296,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Burdock & Co,516e091ce4b06d9610062b46,New American Restaurant,49.26098886906864,-123.10088935967224,2702 MAIN St,284,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Tea Swamp Park,4ab06e0af964a5205b6720e3,Park,49.25708813686786,-123.09897091274672,16 Ave.,198,Landmarks & Museums
14th & Main,124,49.258425,-123.100792,14,Browns Socialhouse Main Street,5e24e98f2fa6a8000823919e,Bar,49.25641428186788,-123.10094124894692,Main Street,223,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Pizzeria Grano,5f0a88595fdd0f4163ce723f,Pizzeria,49.25641428186788,-123.10094124894692,3240 MAIN St,223,Restaurants & Bars
14th & Main,124,49.258425,-123.100792,14,Sellution,4eb9a0c75c5c0d2805e6c2c6,Antique Store,49.25641428186788,-123.10094124894692,1009 Kingsway,223,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,Bello Wedding World,4be05332adacb713c12b38d4,Bridal Store,49.2564453872109,-123.10151162646645,3207 Main Street,226,Banks & Shops
14th & Main,124,49.258425,-123.100792,14,Lucy's Eastside Diner,4ca175b919e4236a4d796a89,"Diner, Breakfast Spot",49.26086329757379,-123.10079065351384,2708 Main St,270,Restaurants & Bars
Georgia & Main,125,49.278529,-123.100017,20,Dalina,58433dcee110955af05a854c,"Café, Grocery Store, Coffee Shop",49.2787438273205,-123.10000165428558,687 Main St,23,Restaurants & Bars
Georgia & Main,125,49.278529,-123.100017,20,Ba Le,4b85b032f964a520e86c31e3,Sandwich Spot,49.27880045458906,-123.10000647252936,638 Main St.,30,Other
Georgia & Main,125,49.278529,-123.100017,20,The Brixton,4cf197dee3b9a0930ba93f53,"Café, Gastropub",49.27858414771572,-123.09933150307474,212 E Georgia St,50,Other
Georgia & Main,125,49.278529,-123.100017,20,Pacific~Poke,5840e68326a4073fb5517d3d,Poke Restaurant,49.27911960059314,-123.09995249935552,625 Main Street,65,Restaurants & Bars
Georgia & Main,125,49.278529,-123.100017,20,London Pub,4ccbaf08c0378cfa0aed8048,Pub,49.27845914422145,-123.0997565700528,700 Main Street,20,Restaurants & Bars
Georgia & Main,125,49.278529,-123.100017,20,Straight Outta Brooklyn,590cd4fd0a464d19ef9cf8f0,Pizzeria,49.27833204119889,-123.1001288724098,648 Main Street,23,Restaurants & Bars
Georgia & Main,125,49.278529,-123.100017,20,Bao Bei,4b513a38f964a5200b4827e3,Chinese Restaurant,49.27949123563031,-123.10059451157306,163 KEEFER St,114,Restaurants & Bars
Georgia & Main,125,49.278529,-123.100017,20,The Ramen Butcher,54ce8759498ede96b0c2d9ad,Noodle Restaurant,49.27858320801814,-123.09870519972866,223 E GEORGIA St,95,Restaurants & Bars
Georgia & Main,125,49.278529,-123.100017,20,The Union,4f03b90cf9ab88b0c1b64c89,Gastropub,49.27770514385068,-123.09913336157084,219 Union St,111,Other
Georgia & Main,125,49.278529,-123.100017,20,Treasure Green Tea Company,4e99cefcf790b2a9190a854e,"Tea Room, Gift Store",49.27865585284285,-123.0985338578914,227 East Georgia St,108,Banks & Shops
Georgia & Main,125,49.278529,-123.100017,20,Phnom Penh,4aa7fa85f964a520704e20e3,"Asian Restaurant, Cambodian Restaurant",49.278517207129376,-123.09821389576176,244 E Georgia St,130,Restaurants & Bars
Georgia & Main,125,49.278529,-123.100017,20,Juke Fried Chicken,579974d3498e5111b0131419,Fried Chicken Joint,49.2794751090544,-123.10030495820106,180 Keefer Street,107,Other
Georgia & Main,125,49.278529,-123.100017,20,Brickhouse Late Nite Bistro,4aa7f74ff964a520474e20e3,Dive Bar,49.27776855246173,-123.09949641962277,730 Main Street,92,Restaurants & Bars
